Absolute Path,Relative Path,Class Label,File name
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03116.jpg,dataset/dataset_random_name/03116.jpg,brown_bears,03116.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01058.jpg,dataset/dataset_random_name/01058.jpg,brown_bears,01058.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07503.jpg,dataset/dataset_random_name/07503.jpg,brown_bears,07503.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08468.jpg,dataset/dataset_random_name/08468.jpg,brown_bears,08468.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07161.jpg,dataset/dataset_random_name/07161.jpg,brown_bears,07161.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02144.jpg,dataset/dataset_random_name/02144.jpg,brown_bears,02144.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08466.jpg,dataset/dataset_random_name/08466.jpg,brown_bears,08466.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05642.jpg,dataset/dataset_random_name/05642.jpg,brown_bears,05642.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\06991.jpg,dataset/dataset_random_name/06991.jpg,brown_bears,06991.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02133.jpg,dataset/dataset_random_name/02133.jpg,brown_bears,02133.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09168.jpg,dataset/dataset_random_name/09168.jpg,brown_bears,09168.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\06511.jpg,dataset/dataset_random_name/06511.jpg,brown_bears,06511.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05493.jpg,dataset/dataset_random_name/05493.jpg,brown_bears,05493.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02060.jpg,dataset/dataset_random_name/02060.jpg,brown_bears,02060.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05273.jpg,dataset/dataset_random_name/05273.jpg,brown_bears,05273.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01757.jpg,dataset/dataset_random_name/01757.jpg,brown_bears,01757.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09780.jpg,dataset/dataset_random_name/09780.jpg,brown_bears,09780.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08414.jpg,dataset/dataset_random_name/08414.jpg,brown_bears,08414.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\06179.jpg,dataset/dataset_random_name/06179.jpg,brown_bears,06179.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07860.jpg,dataset/dataset_random_name/07860.jpg,brown_bears,07860.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05876.jpg,dataset/dataset_random_name/05876.jpg,brown_bears,05876.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07728.jpg,dataset/dataset_random_name/07728.jpg,brown_bears,07728.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03281.jpg,dataset/dataset_random_name/03281.jpg,brown_bears,03281.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04140.jpg,dataset/dataset_random_name/04140.jpg,brown_bears,04140.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03856.jpg,dataset/dataset_random_name/03856.jpg,brown_bears,03856.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01381.jpg,dataset/dataset_random_name/01381.jpg,brown_bears,01381.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01913.jpg,dataset/dataset_random_name/01913.jpg,brown_bears,01913.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05419.jpg,dataset/dataset_random_name/05419.jpg,brown_bears,05419.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\06952.jpg,dataset/dataset_random_name/06952.jpg,brown_bears,06952.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\06254.jpg,dataset/dataset_random_name/06254.jpg,brown_bears,06254.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03205.jpg,dataset/dataset_random_name/03205.jpg,brown_bears,03205.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08615.jpg,dataset/dataset_random_name/08615.jpg,brown_bears,08615.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04869.jpg,dataset/dataset_random_name/04869.jpg,brown_bears,04869.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04716.jpg,dataset/dataset_random_name/04716.jpg,brown_bears,04716.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09740.jpg,dataset/dataset_random_name/09740.jpg,brown_bears,09740.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05866.jpg,dataset/dataset_random_name/05866.jpg,brown_bears,05866.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07371.jpg,dataset/dataset_random_name/07371.jpg,brown_bears,07371.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02013.jpg,dataset/dataset_random_name/02013.jpg,brown_bears,02013.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09436.jpg,dataset/dataset_random_name/09436.jpg,brown_bears,09436.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08917.jpg,dataset/dataset_random_name/08917.jpg,brown_bears,08917.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08527.jpg,dataset/dataset_random_name/08527.jpg,brown_bears,08527.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09441.jpg,dataset/dataset_random_name/09441.jpg,brown_bears,09441.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05577.jpg,dataset/dataset_random_name/05577.jpg,brown_bears,05577.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05449.jpg,dataset/dataset_random_name/05449.jpg,brown_bears,05449.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02423.jpg,dataset/dataset_random_name/02423.jpg,brown_bears,02423.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09694.jpg,dataset/dataset_random_name/09694.jpg,brown_bears,09694.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03576.jpg,dataset/dataset_random_name/03576.jpg,brown_bears,03576.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04628.jpg,dataset/dataset_random_name/04628.jpg,brown_bears,04628.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08483.jpg,dataset/dataset_random_name/08483.jpg,brown_bears,08483.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09680.jpg,dataset/dataset_random_name/09680.jpg,brown_bears,09680.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02463.jpg,dataset/dataset_random_name/02463.jpg,brown_bears,02463.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09758.jpg,dataset/dataset_random_name/09758.jpg,brown_bears,09758.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03714.jpg,dataset/dataset_random_name/03714.jpg,brown_bears,03714.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09298.jpg,dataset/dataset_random_name/09298.jpg,brown_bears,09298.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01012.jpg,dataset/dataset_random_name/01012.jpg,brown_bears,01012.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\00514.jpg,dataset/dataset_random_name/00514.jpg,brown_bears,00514.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04451.jpg,dataset/dataset_random_name/04451.jpg,brown_bears,04451.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08576.jpg,dataset/dataset_random_name/08576.jpg,brown_bears,08576.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04505.jpg,dataset/dataset_random_name/04505.jpg,brown_bears,04505.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05808.jpg,dataset/dataset_random_name/05808.jpg,brown_bears,05808.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07969.jpg,dataset/dataset_random_name/07969.jpg,brown_bears,07969.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03115.jpg,dataset/dataset_random_name/03115.jpg,brown_bears,03115.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04350.jpg,dataset/dataset_random_name/04350.jpg,brown_bears,04350.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09297.jpg,dataset/dataset_random_name/09297.jpg,brown_bears,09297.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01318.jpg,dataset/dataset_random_name/01318.jpg,brown_bears,01318.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02439.jpg,dataset/dataset_random_name/02439.jpg,brown_bears,02439.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05488.jpg,dataset/dataset_random_name/05488.jpg,brown_bears,05488.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03062.jpg,dataset/dataset_random_name/03062.jpg,brown_bears,03062.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03665.jpg,dataset/dataset_random_name/03665.jpg,brown_bears,03665.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05334.jpg,dataset/dataset_random_name/05334.jpg,brown_bears,05334.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04811.jpg,dataset/dataset_random_name/04811.jpg,brown_bears,04811.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08821.jpg,dataset/dataset_random_name/08821.jpg,brown_bears,08821.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09531.jpg,dataset/dataset_random_name/09531.jpg,brown_bears,09531.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05872.jpg,dataset/dataset_random_name/05872.jpg,brown_bears,05872.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09418.jpg,dataset/dataset_random_name/09418.jpg,brown_bears,09418.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02874.jpg,dataset/dataset_random_name/02874.jpg,brown_bears,02874.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04499.jpg,dataset/dataset_random_name/04499.jpg,brown_bears,04499.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08625.jpg,dataset/dataset_random_name/08625.jpg,brown_bears,08625.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04346.jpg,dataset/dataset_random_name/04346.jpg,brown_bears,04346.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05157.jpg,dataset/dataset_random_name/05157.jpg,brown_bears,05157.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\07139.jpg,dataset/dataset_random_name/07139.jpg,brown_bears,07139.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\06745.jpg,dataset/dataset_random_name/06745.jpg,brown_bears,06745.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03523.jpg,dataset/dataset_random_name/03523.jpg,brown_bears,03523.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\00134.jpg,dataset/dataset_random_name/00134.jpg,brown_bears,00134.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\03829.jpg,dataset/dataset_random_name/03829.jpg,brown_bears,03829.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\09378.jpg,dataset/dataset_random_name/09378.jpg,brown_bears,09378.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\04987.jpg,dataset/dataset_random_name/04987.jpg,brown_bears,04987.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02471.jpg,dataset/dataset_random_name/02471.jpg,brown_bears,02471.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05947.jpg,dataset/dataset_random_name/05947.jpg,brown_bears,05947.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\00081.jpg,dataset/dataset_random_name/00081.jpg,brown_bears,00081.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\05043.jpg,dataset/dataset_random_name/05043.jpg,brown_bears,05043.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\08420.jpg,dataset/dataset_random_name/08420.jpg,brown_bears,08420.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\01240.jpg,dataset/dataset_random_name/01240.jpg,brown_bears,01240.jpg
C:\Users\zamot\OneDrive\Рабочий стол\машушик\github\Application-programming-laba-1-2\dataset\dataset_random_name\02769.jpg,dataset/dataset_random_name/02769.jpg,brown_bears,02769.jpg
