Absolute Path,Relative Path,Class Label
C:/Users/student/PycharmProjects/dataset/brown_bears/0106.jpg,dataset/brown_bears/0106.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0107.jpg,dataset/brown_bears/0107.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0108.jpg,dataset/brown_bears/0108.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0109.jpg,dataset/brown_bears/0109.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0110.jpg,dataset/brown_bears/0110.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0111.jpg,dataset/brown_bears/0111.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0112.jpg,dataset/brown_bears/0112.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0113.jpg,dataset/brown_bears/0113.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0114.jpg,dataset/brown_bears/0114.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0115.jpg,dataset/brown_bears/0115.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0116.jpg,dataset/brown_bears/0116.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0117.jpg,dataset/brown_bears/0117.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0118.jpg,dataset/brown_bears/0118.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0119.jpg,dataset/brown_bears/0119.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0120.jpg,dataset/brown_bears/0120.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0121.jpg,dataset/brown_bears/0121.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0122.jpg,dataset/brown_bears/0122.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0123.jpg,dataset/brown_bears/0123.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0124.jpg,dataset/brown_bears/0124.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0125.jpg,dataset/brown_bears/0125.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0126.jpg,dataset/brown_bears/0126.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0127.jpg,dataset/brown_bears/0127.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0128.jpg,dataset/brown_bears/0128.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0129.jpg,dataset/brown_bears/0129.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0130.jpg,dataset/brown_bears/0130.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0131.jpg,dataset/brown_bears/0131.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0132.jpg,dataset/brown_bears/0132.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0133.jpg,dataset/brown_bears/0133.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0134.jpg,dataset/brown_bears/0134.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0135.jpg,dataset/brown_bears/0135.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0136.jpg,dataset/brown_bears/0136.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0137.jpg,dataset/brown_bears/0137.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0138.jpg,dataset/brown_bears/0138.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0139.jpg,dataset/brown_bears/0139.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0140.jpg,dataset/brown_bears/0140.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0141.jpg,dataset/brown_bears/0141.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0142.jpg,dataset/brown_bears/0142.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0143.jpg,dataset/brown_bears/0143.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0144.jpg,dataset/brown_bears/0144.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0145.jpg,dataset/brown_bears/0145.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0146.jpg,dataset/brown_bears/0146.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0147.jpg,dataset/brown_bears/0147.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0148.jpg,dataset/brown_bears/0148.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0149.jpg,dataset/brown_bears/0149.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0150.jpg,dataset/brown_bears/0150.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0151.jpg,dataset/brown_bears/0151.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0152.jpg,dataset/brown_bears/0152.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0153.jpg,dataset/brown_bears/0153.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0154.jpg,dataset/brown_bears/0154.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0155.jpg,dataset/brown_bears/0155.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0156.jpg,dataset/brown_bears/0156.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0157.jpg,dataset/brown_bears/0157.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0158.jpg,dataset/brown_bears/0158.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0159.jpg,dataset/brown_bears/0159.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0160.jpg,dataset/brown_bears/0160.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0161.jpg,dataset/brown_bears/0161.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0162.jpg,dataset/brown_bears/0162.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0163.jpg,dataset/brown_bears/0163.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0164.jpg,dataset/brown_bears/0164.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0165.jpg,dataset/brown_bears/0165.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0166.jpg,dataset/brown_bears/0166.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0167.jpg,dataset/brown_bears/0167.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0168.jpg,dataset/brown_bears/0168.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0169.jpg,dataset/brown_bears/0169.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0170.jpg,dataset/brown_bears/0170.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0171.jpg,dataset/brown_bears/0171.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0172.jpg,dataset/brown_bears/0172.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0173.jpg,dataset/brown_bears/0173.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0174.jpg,dataset/brown_bears/0174.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0175.jpg,dataset/brown_bears/0175.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0176.jpg,dataset/brown_bears/0176.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0177.jpg,dataset/brown_bears/0177.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0178.jpg,dataset/brown_bears/0178.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0179.jpg,dataset/brown_bears/0179.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0180.jpg,dataset/brown_bears/0180.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0181.jpg,dataset/brown_bears/0181.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0182.jpg,dataset/brown_bears/0182.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0183.jpg,dataset/brown_bears/0183.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0184.jpg,dataset/brown_bears/0184.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0185.jpg,dataset/brown_bears/0185.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0186.jpg,dataset/brown_bears/0186.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0187.jpg,dataset/brown_bears/0187.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0188.jpg,dataset/brown_bears/0188.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0189.jpg,dataset/brown_bears/0189.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0190.jpg,dataset/brown_bears/0190.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0191.jpg,dataset/brown_bears/0191.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0192.jpg,dataset/brown_bears/0192.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0193.jpg,dataset/brown_bears/0193.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0194.jpg,dataset/brown_bears/0194.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0195.jpg,dataset/brown_bears/0195.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0196.jpg,dataset/brown_bears/0196.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0197.jpg,dataset/brown_bears/0197.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0198.jpg,dataset/brown_bears/0198.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0199.jpg,dataset/brown_bears/0199.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0200.jpg,dataset/brown_bears/0200.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0201.jpg,dataset/brown_bears/0201.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0202.jpg,dataset/brown_bears/0202.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0203.jpg,dataset/brown_bears/0203.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0204.jpg,dataset/brown_bears/0204.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0205.jpg,dataset/brown_bears/0205.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0206.jpg,dataset/brown_bears/0206.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0207.jpg,dataset/brown_bears/0207.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0208.jpg,dataset/brown_bears/0208.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0209.jpg,dataset/brown_bears/0209.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0210.jpg,dataset/brown_bears/0210.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0211.jpg,dataset/brown_bears/0211.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0212.jpg,dataset/brown_bears/0212.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0213.jpg,dataset/brown_bears/0213.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0214.jpg,dataset/brown_bears/0214.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0215.jpg,dataset/brown_bears/0215.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0216.jpg,dataset/brown_bears/0216.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0217.jpg,dataset/brown_bears/0217.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0218.jpg,dataset/brown_bears/0218.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0219.jpg,dataset/brown_bears/0219.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0220.jpg,dataset/brown_bears/0220.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0221.jpg,dataset/brown_bears/0221.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0222.jpg,dataset/brown_bears/0222.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0223.jpg,dataset/brown_bears/0223.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0224.jpg,dataset/brown_bears/0224.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0225.jpg,dataset/brown_bears/0225.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0226.jpg,dataset/brown_bears/0226.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0227.jpg,dataset/brown_bears/0227.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0228.jpg,dataset/brown_bears/0228.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0229.jpg,dataset/brown_bears/0229.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0230.jpg,dataset/brown_bears/0230.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0231.jpg,dataset/brown_bears/0231.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0232.jpg,dataset/brown_bears/0232.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0233.jpg,dataset/brown_bears/0233.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0234.jpg,dataset/brown_bears/0234.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0235.jpg,dataset/brown_bears/0235.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0236.jpg,dataset/brown_bears/0236.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0237.jpg,dataset/brown_bears/0237.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0238.jpg,dataset/brown_bears/0238.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0239.jpg,dataset/brown_bears/0239.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0240.jpg,dataset/brown_bears/0240.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0241.jpg,dataset/brown_bears/0241.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0242.jpg,dataset/brown_bears/0242.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0243.jpg,dataset/brown_bears/0243.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0244.jpg,dataset/brown_bears/0244.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0245.jpg,dataset/brown_bears/0245.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0246.jpg,dataset/brown_bears/0246.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0247.jpg,dataset/brown_bears/0247.jpg,brown_bears
C:/Users/student/PycharmProjects/dataset/brown_bears/0248.jpg,dataset/brown_bears/0248.jpg,brown_bears
